#seqnames	start	end	width	strand	name	score	signalValue	pValue	qValue	peak	type	gene	deseq.foxp1wt.q	deseq.foxp1fl.q	foxp1diff.log2FC	foxp1diff.q	Foxp1	noFoxp1	fkh	runx	ets
13	38936739	38937257	519	*	foxp3_peak_36944	153	3.514	15.31613	12.25326	321	exon	Slc35b3	0.00394712405116979	0.243715480392026	-0.857955588090655	0.411495940188899	0	1	0	0	1
13	41000575	41001436	862	*	foxp3_peak_37010	298	4.44625	29.88562	26.43463	351	promoter	Pak1ip1	1.49175994704167e-05	0.00695651366659643	-0.359694697220979	0.643038473981083	0	0	0	0	1
13	41358142	41359291	1150	*	foxp3_peak_37028c	209	3.86594	20.90656	17.67132	942	promoter	Nedd9	0.00465834597074935	0.049746773256007	-0.19629779945153	0.839086830692064	0	0	0	0	0
13	41381237	41381829	593	*	foxp3_peak_37038	301	3.92745	30.13007	26.67243	359	intron	Nedd9	0.0039497220865274	0.0386722530711574	-0.207101611404229	0.847366674670025	0	1	0	0	0
13	41486532	41487954	1423	*	foxp3_peak_37048b	642	6.36006	64.24413	60.24835	759	promoter	Nedd9	4.99435949688556e-14	2.57282274455345e-05	-0.537980178916696	0.387718041595169	1	0	0	1	1
13	41605322	41606410	1089	*	foxp3_peak_37061b	188	3.7827	18.8664	15.68782	508	promoter	Tmem170b	0.00787339457996932	0.0325162831830637	0.00749004368191518	0.996172472317634	0	0	0	0	0
13	41932124	41933063	940	*	foxp3_peak_37085a	456	6.96167	45.60119	41.86668	354	intergenic		0.000681364531714025	0.00334892124550065	-0.0322717418136415	0.978864519760708	1	0	1	1	1
13	42048837	42049614	778	*	foxp3_peak_37095	1005	8.34853	100.50784	96.13252	391	promoter	Gm28707	2.31593011273613e-06	0.00340496503533149	-0.235507869681819	0.791043047893744	1	0	0	0	0
13	42050914	42054050	3137	*	foxp3_peak_37097a	706	7.62231	70.65037	66.57537	572	promoter	Hivep1	1.8977320821473e-09	0.00289517900970498	-0.28975967645567	0.692290084753597	1	0	0	0	0
13	42095857	42096508	652	*	foxp3_peak_37104	149	3.65123	14.90131	11.85078	281	intron	Hivep1	0.00443165072806325	0.144399210378063	-0.544349457817138	0.672318023212984	0	1	0	0	1
13	42102795	42104401	1607	*	foxp3_peak_37106b	243	4.6309	24.30093	20.97629	1221	intron	Hivep1	0.0055596901481576	0.00488679301299698	0.17149381833654	0.840965087533323	0	0	0	0	0
13	43171125	43171723	599	*	foxp3_peak_37134	357	4.7374	35.76071	32.19219	306	promoter	Tbc1d7	0.00965384321417269	0.00833210975440988	0.136153773184321	0.900627714113184	0	0	0	0	0
13	43250037	43251212	1176	*	foxp3_peak_37150b	300	5.58726	30.06316	26.60778	803	intron	Gfod1	0.000941208719524053	0.000321801097610939	0.203799453382602	0.825330520095626	0	1	0	1	0
13	43268190	43269932	1743	*	foxp3_peak_37154b	350	3.91797	35.08313	31.52743	943	intron	Gfod1	0.00100529291180255	0.00998246033923813	-0.0261743032440135	0.977617728729349	0	0	0	0	0
13	43304018	43304750	733	*	foxp3_peak_37159	203	3.97528	20.3147	17.0969	230	promoter	Gfod1	0.000968074263746807	0.0170169245669701	-0.243492064380331	0.801234405220717	0	0	0	0	1
13	43453124	43453852	729	*	foxp3_peak_37180	419	5.40874	41.92521	38.24852	329	intron	Ranbp9	2.66884886805828e-08	0.0252729043315045	-1.07722165419688	0.0957175107766811	0	0	0	0	1
13	43480820	43481908	1089	*	foxp3_peak_37188	220	3.24829	22.01288	18.74731	378	promoter	Ranbp9	0.000120323805701067	0.0583073710344444	-0.456123681139288	0.579537359411262	0	0	0	0	0
13	43559771	43560605	835	*	foxp3_peak_37192	140	2.94882	14.00573	10.98676	263	promoter	Mcur1	0.00107670000414385	0.196640219379785	-0.803443592199276	0.290095365882355	1	0	0	0	0
13	43761033	43761834	802	*	foxp3_peak_37208	103	3.18811	10.34495	7.47845	339	intergenic		9.43567144053433e-06	0.0896469666562209	-1.07139977081396	0.283386793904532	0	0	0	0	0
13	43768637	43769428	792	*	foxp3_peak_37213	451	6.9993	45.10964	41.38224	454	intergenic		8.22703679925395e-07	0.00479357113669528	-0.328710001397804	0.778606361255244	0	0	1	0	0
13	43773528	43775987	2460	*	foxp3_peak_37215d	866	10.07583	86.61749	82.37338	1761	intergenic		5.22407532989668e-13	3.28288981387937e-05	-0.392701737154225	0.551048247187625	1	0	1	1	1
13	43777816	43779739	1924	*	foxp3_peak_37217b	736	9.39977	73.63249	69.52232	1274	intergenic		1.72538769361706e-10	1.13014265986534e-07	0.175660306569836	0.836172182846245	0	0	1	0	1
13	43784484	43785372	889	*	foxp3_peak_37221b	217	4.22358	21.74288	18.48493	720	promoter	Cd83	0.00457180860634214	0.058934049514137	-0.285143981350039	0.771790044307837	1	0	1	0	1
13	43788526	43789810	1285	*	foxp3_peak_37226b	203	3.37549	20.30983	17.09228	633	intron	Cd83	0.000249090357912205	0.0048142717275572	-0.136216333270294	0.870938770409662	0	0	1	0	0
13	43790572	43790951	380	*	foxp3_peak_37227	50	2.33956	5.00745	2.47342	166	intron	Cd83	0.0098869046508201		-2.01448122053854	0.651890591397597	0	1	0	0	0
13	43898401	43899864	1464	*	foxp3_peak_37237a	265	4.756	26.54112	23.16394	268	intergenic		0.00122358108150488	0.00473596131279937	0.061152639814863	0.955866416203624	0	1	1	1	1
13	44320947	44322029	1083	*	foxp3_peak_37251a	324	5.79906	32.44347	28.93978	212	intergenic		0.00199691741037556	5.87212026651017e-05	0.510754549583938	0.561231475854584	0	0	0	0	1
13	44506508	44508055	1548	*	foxp3_peak_37267	2207	19.35465	220.73936	215.60352	791	intergenic		1.06096297352641e-19	3.35822484984576e-22	0.666853547920543	0.189942899309299	1	0	1	0	0
13	44730261	44731692	1432	*	foxp3_peak_37280c	201	3.3523	20.12774	16.91391	993	promoter	Jarid2	2.54375504043748e-05	0.00101609849576592	-0.0184984614117206	0.98548943342536	1	0	0	1	0
13	44731816	44734337	2522	*	foxp3_peak_37281b	695	7.17239	69.55117	65.48949	832	promoter	Jarid2	1.22368007592507e-07	0.00138164730679945	-0.125651710281248	0.879077211644157	1	0	0	0	0
13	44799791	44800633	843	*	foxp3_peak_37298	814	8.32202	81.48666	77.29412	489	intron	Jarid2	3.8513498217303e-06	5.80149562653953e-05	-0.005576847287381	0.996172472317634	0	0	0	0	1
13	44808162	44808591	430	*	foxp3_peak_37304	170	3.6746	17.05138	13.92815	211	intron	Jarid2	0.00781957836996234	0.00774062168381623	0.00208069364941976	0.998657149753573	0	0	0	1	1
13	44815788	44816504	717	*	foxp3_peak_37310	438	4.73906	43.89762	40.1894	347	intron	Jarid2	0.00892497686325055	0.000484421564411509	0.440339453559403	0.606477312596616	0	1	0	1	1
13	45391405	45392078	674	*	foxp3_peak_37340	210	3.50351	21.01321	17.77518	193	intron	Mylip	0.00254626101628893	0.0806823602554204	-0.5286095174847	0.565490932782366	0	0	0	0	1
13	45837376	45838163	788	*	foxp3_peak_37379	225	3.45401	22.51774	19.24077	481	intron	Atxn1	3.23227490484217e-06	0.115118280890449	-1.06787208218412	0.208520947427938	0	1	1	0	0
13	45850101	45851422	1322	*	foxp3_peak_37384b	1343	13.5362	134.37502	129.73732	738	intron	Atxn1	3.7582275219427e-06	3.16111736589715e-07	0.355587943692869	0.625019395705446	0	1	0	1	1
13	45851640	45852670	1031	*	foxp3_peak_37385c	617	8.48194	61.76968	57.8055	846	exon	Atxn1	1.13632033522747e-05	0.000703144288137299	-0.134128572445148	0.885928608697578	0	1	0	1	0
13	45861793	45862377	585	*	foxp3_peak_37391	144	3.82221	14.49907	11.4621	356	intron	Atxn1	0.00686114486036681	2.12152554827292e-05	0.725722223167506	0.492236327917082	0	1	0	0	0
13	45871162	45872634	1473	*	foxp3_peak_37398c	285	4.83378	28.58073	25.15693	954	intron	Atxn1	4.17469899032397e-06	0.00191093788807846	-0.157216754614673	0.856912097369116	0	0	0	1	1
13	45884902	45885519	618	*	foxp3_peak_37403	483	6.60619	48.3652	44.58831	309	intron	Atxn1	0.000364654297474789	0.00268895659502063	0.125018398488303	0.914698916300519	0	0	0	0	0
13	45922350	45925769	3420	*	foxp3_peak_37420e	797	9.89398	79.76675	75.5914	2368	intron	Atxn1	2.42434164293941e-10	6.07820031064995e-09	0.291910369185195	0.647918391055461	0	0	0	1	1
13	45963430	45965524	2095	*	foxp3_peak_37429a	181	3.6214	18.19156	15.03334	375	promoter	Atxn1	0.000260349734300825	0.0147637865876597	-0.149302416913226	0.844187942928715	0	0	0	0	0
13	45966146	45967570	1425	*	foxp3_peak_37430b	142	3.31722	14.22787	11.20294	677	promoter	Atxn1	0.00735008105174303	0.00712739543546387	0.214825309481934	0.809562721494128	0	0	1	1	1
13	46021046	46021580	535	*	foxp3_peak_37434b	38	2.12776	3.81504	1.41598	375	intergenic		0.0055596901481576		-1.00868392507337	0.555646508946167	0	1	0	0	0
13	46339616	46340449	834	*	foxp3_peak_37447	477	4.85663	47.763	43.99517	524	intergenic		6.07292171154282e-06	0.00705629068714069	-0.226794792294872	0.831826256976045	1	0	0	0	1
13	46619060	46620114	1055	*	foxp3_peak_37463b	66	2.46995	6.61607	3.95409	794	intron	Cap2	0.000334416649811565	0.095695374213392	-0.681956068680669	0.550172281008014	0	1	0	0	0
13	46669147	46669759	613	*	foxp3_peak_37467	187	3.2053	18.70919	15.53558	311	promoter	Fam8a1	0.00931646145296707	0.351326108344264	-0.873455315892298	0.330459980635667	1	0	0	1	0
13	46690584	46691509	926	*	foxp3_peak_37472	915	7.96162	91.54231	87.24962	422	intron	Nup153	1.91121991313313e-06	0.000262305156948629	-0.138092150716521	0.868761118923292	0	0	0	0	1
13	46727127	46728346	1220	*	foxp3_peak_37482b	230	3.557	23.09693	19.80295	992	promoter	Nup153	0.000695785905208035	0.100250118472303	-0.350903815345197	0.720532338237607	0	0	0	0	0
13	46735382	46738363	2982	*	foxp3_peak_37486b	692	6.47201	69.26894	65.21042	570	intergenic	Nup153	2.41083507241654e-10	0.00161503326972501	-0.284004190744014	0.69779138780194	0	0	1	1	1
13	47105334	47106723	1390	*	foxp3_peak_37522b	320	3.71311	32.02249	28.52698	782	promoter	Dek	9.25722235566454e-06	0.0118145975668084	-0.329863725737173	0.655176351389958	1	0	0	0	0
13	48515445	48516698	1254	*	foxp3_peak_37540	840	9.30326	84.02112	79.80182	677	promoter	Zfp169	8.22888503996693e-12	0.000122150604979159	-0.525015396820961	0.437825562546723	0	0	0	0	1
13	48545617	48547009	1393	*	foxp3_peak_37545c	318	5.03346	31.8168	28.32607	842	promoter	Gm37238	0.00113272716248214	0.298198008647744	-0.0444716829963048	0.989006572996011	0	0	0	0	0
13	49242555	49243469	915	*	foxp3_peak_37576	2201	13.00285	220.14561	215.01289	371	promoter	Susd3	9.07790390942723e-19	1.43786970172325e-08	-0.352938379922561	0.620222433258517	1	0	0	1	0
13	49269954	49270838	885	*	foxp3_peak_37580b	54	2.20483	5.47003	2.88902	648	intron	Fgd3	0.00134056376315894	0.380120083397014	-1.32650444896159	0.115826631919171	0	0	0	1	0
13	49307116	49308056	941	*	foxp3_peak_37588a	142	2.81148	14.28047	11.25274	197	promoter	Fgd3	0.00297637204890352	0.585457714961	-1.0944144251889	0.0847739355544594	0	0	0	0	0
13	49308810	49309727	918	*	foxp3_peak_37589b	350	4.85219	35.01622	31.46243	489	promoter	Fgd3	0.00304675705228325	0.100937562159529	-0.376980192294699	0.707028725277781	0	0	0	1	0
13	49652489	49653375	887	*	foxp3_peak_37620	223	4.34036	22.3658	19.09214	426	promoter	Cenpp	0.0019503798769835	0.0173944482044461	0.0351049862905663	0.97997934653733	1	0	0	0	0
13	51088121	51088683	563	*	foxp3_peak_37640	120	3.4692	12.09108	9.14667	315	intergenic		0.00622522639254934	0.0433686344976348	-0.130706714966101	0.932166489399547	0	1	0	0	1
13	51100419	51102214	1796	*	foxp3_peak_37643c	415	5.35038	41.59816	37.92821	1233	promoter	Spin1	1.16530232066428e-06	0.00024222837863822	-0.0666714971702616	0.934872918206288	1	0	1	0	0
13	51753899	51754535	637	*	foxp3_peak_37678	151	3.89281	15.12408	12.06567	395	promoter	Sema4d	0.00982357181376532	0.0358197582445114	-0.0938434784291139	0.948984940847082	0	0	0	0	1
13	51756431	51757659	1229	*	foxp3_peak_37680a	389	5.86584	38.93547	35.31169	299	promoter	Sema4d	9.96153349818083e-05	0.00125655276374732	0.201604660118926	0.841807655566946	0	0	0	0	0
13	51767254	51768800	1547	*	foxp3_peak_37682	2266	11.71717	226.61658	221.45067	784	promoter	Sema4d	8.77379966768481e-26	3.59473137374816e-10	-0.343509791627771	0.565763942236745	0	0	0	0	0
13	51792534	51793863	1330	*	foxp3_peak_37690a	299	4.17213	29.92576	26.47347	348	promoter	Sema4d	0.000606562481160138	0.0530872438837128	-0.233659428644133	0.793654388994185	0	0	0	0	1
13	51798176	51798893	718	*	foxp3_peak_37691	269	4.04204	26.91675	23.53166	370	intergenic	Sema4d	0.00343587890097002	0.0820959004917949	-0.356138925970539	0.708904136373973	0	0	0	1	0
13	51813703	51815238	1536	*	foxp3_peak_37698a	510	6.02227	51.04787	47.23123	445	intergenic	Sema4d	6.24808611688096e-06	5.28293601508593e-05	0.0863999883364446	0.922951818021961	0	0	0	0	0
13	51969613	51970548	936	*	foxp3_peak_37710	316	5.72846	31.64396	28.15605	706	intergenic		0.00213149646202138	2.389229555826e-06	0.735431320401467	0.362472409638201	0	0	0	0	1
13	52025776	52026997	1222	*	foxp3_peak_37714b	307	5.07143	30.76474	27.29568	841	intergenic		0.00134461064866959	0.0239815177889378	-0.124033172549627	0.90237635294249	0	0	0	0	1
13	52793394	52794191	798	*	foxp3_peak_37733	645	7.80406	64.52713	60.52762	311	intergenic		0.000472575531552546	4.97460436193099e-05	0.573240378323223	0.534177523032609	0	0	0	1	0
13	52828033	52828556	524	*	foxp3_peak_37741	787	9.82338	78.73542	74.57074	289	intergenic	Auh	0.00116203732674442	1.39140284750571e-05	0.712836561877509	0.467933683132669	0	0	0	1	1
13	52928410	52930047	1638	*	foxp3_peak_37757d	516	4.99719	51.65643	47.83089	1227	promoter	Auh	1.09289222180522e-05	0.00118702220839294	-0.0814105868562926	0.924324613737851	1	0	1	0	0
13	52975854	52977207	1354	*	foxp3_peak_37760b	332	5.94027	33.24894	29.72818	667	intron	Nfil3	2.40318354050022e-07	0.00283905146668385	-0.464801635308309	0.601210405419695	0	1	0	0	0
13	52982436	52983089	654	*	foxp3_peak_37768b	232	4.18711	23.22024	19.92284	478	promoter	Nfil3	0.00577385402741114	0.108909350975458	-0.545706855129691	0.601274225124031	0	0	0	1	0
13	54188119	54189046	928	*	foxp3_peak_37786a	480	6.22039	48.04658	44.2738	283	intergenic		4.81142737674827e-05	0.0667581283379923	-0.708514008719812	0.394374712315208	0	0	1	1	0
13	54687057	54688046	990	*	foxp3_peak_37820b	809	6.89249	80.97318	76.78468	658	promoter	Rnf44	2.02167774104303e-15	1.57059038474737e-05	-0.507212265092074	0.431629519631662	1	0	0	0	0
13	54693682	54694780	1099	*	foxp3_peak_37823a	317	4.36346	31.74124	28.2516	377	promoter	Rnf44	0.000549479037662214	0.00545093688976851	-0.0508257045865475	0.958061012319325	1	0	0	1	0
13	55017894	55018803	910	*	foxp3_peak_37828a	395	5.50413	39.57432	35.9393	204	intergenic	Uimc1	8.55208110790915e-05	0.0435698469270557	-0.479255630946429	0.568522895823876	0	0	0	0	1
13	55327425	55328169	745	*	foxp3_peak_37872	756	8.02379	75.69783	71.56565	333	promoter	Mxd3	1.6726820047249e-06	0.00128842900976539	-0.280097371591552	0.751367080795283	1	0	0	0	1
13	55369418	55370082	665	*	foxp3_peak_37875	717	8.57538	71.73208	67.64426	249	promoter	Rgs14	1.14036540410861e-06	0.0295214982405971	-0.841705246364687	0.253135408872166	0	0	0	1	1
13	55431817	55432856	1040	*	foxp3_peak_37878a	1156	9.35689	115.66698	111.16771	376	intergenic		1.57054378009923e-20	2.85797681972937e-10	-0.482778470527573	0.44294946732776	1	0	0	1	1
13	55444071	55445787	1717	*	foxp3_peak_37880a	489	5.06303	48.94759	45.16191	285	promoter	Grk6	6.04146893576585e-13	0.00132701831122639	-0.410395639818017	0.620569728876351	1	0	0	0	0
13	55463759	55464955	1197	*	foxp3_peak_37884a	147	3.12135	14.75453	11.71088	308	promoter	Prr7	0.00863919782187911	0.182225679616834	-0.474268305627628	0.593273350615785	0	0	0	0	0
13	55726919	55728326	1408	*	foxp3_peak_37916a	151	2.92959	15.14501	12.08642	506	promoter	Pcbd2	0.000376300872088652	0.0300447488296922	-0.148971895412433	0.87424507366571	1	0	0	0	0
13	56134814	56135706	893	*	foxp3_peak_37924b	189	3.90922	18.97719	15.79628	702	promoter	H2afy	0.0023204070886421	0.0574063073644646	-0.143544253711254	0.91087350593983	0	0	0	0	0
13	56476673	56477099	427	*	foxp3_peak_37932	312	5.29698	31.2223	27.74327	237	intergenic		0.00292727286374933	0.0889934875030182	-0.373653602137466	0.775856859346404	0	0	0	1	0
13	56506881	56507813	933	*	foxp3_peak_37934	326	5.17581	32.60359	29.0964	495	intergenic		6.28614904891292e-09	0.090002236198877	-1.297558321836	0.0107863116235238	0	0	0	1	0
13	56702826	56704360	1535	*	foxp3_peak_37937a	219	3.79172	21.95126	18.68856	307	promoter	Smad5	7.43411211283805e-05	0.07680471696087	-0.510114980894518	0.530819200755626	0	0	0	0	0
13	58127904	58129718	1815	*	foxp3_peak_37954c	155	3.06351	15.5034	12.43268	887	promoter	Hnrnpa0	0.00306366509560253	0.139271180586524	-0.398697253198978	0.60802163193209	1	0	0	1	1
13	58158096	58159079	984	*	foxp3_peak_37958a	343	4.86537	34.33382	30.79229	263	intron	Idnk	0.000349178968298202	0.0412413665326716	-0.445059614357237	0.595901289965215	0	0	0	1	0
13	59668514	59669343	830	*	foxp3_peak_38018a	217	3.89356	21.71226	18.45511	346	intron	Golm1	0.00589662432053008	0.0252389221676776	-0.0959629909173874	0.930828288254191	0	0	1	0	1
13	59769358	59770558	1201	*	foxp3_peak_38028b	287	4.19986	28.77103	25.34272	608	promoter	Isca1	0.000825715166360906	0.019980615855436	-0.147505854555227	0.863373791249814	0	0	0	0	0
13	59822843	59823503	661	*	foxp3_peak_38032	555	4.91067	55.52938	51.64861	329	promoter	Zcchc6	5.03509178288776e-05	5.1554433351008e-05	0.39031691367954	0.64551710634929	0	0	0	0	1
13	60848724	60849137	414	*	foxp3_peak_38048	247	3.52147	24.74671	21.41151	184	intron	4930486L24Rik	0.000134510407756884	0.556073538379486	-1.69153162619562	0.0115960183208167	0	0	0	1	0
13	62470033	62470431	399	*	foxp3_peak_38078	495	7.42291	49.58934	45.79354	189	intergenic	Zfp935	0.00187799879106932	0.0172088591326322	-0.269320915140347	0.832092249977984	0	0	0	0	0
13	62879889	62880874	986	*	foxp3_peak_38092b	203	3.97528	20.3147	17.0969	568	intergenic		0.0012972466591027	0.0610914669612021	-0.48836889800997	0.60813253019457	0	0	0	0	1
13	63222903	63224184	1282	*	foxp3_peak_38109a	428	5.79981	42.84292	39.15153	218	intron	2010111I01Rik	3.17211510451915e-07	0.00141659603264826	-0.184870365643287	0.839531450130311	0	0	1	0	1
13	63248441	63250315	1875	*	foxp3_peak_38122c	232	4.02424	23.20013	19.90327	1408	intron	2010111I01Rik	0.000359375295526144	0.0158764742607096	-0.146329595778233	0.855817570228468	0	0	1	0	1
13	63431180	63432056	877	*	foxp3_peak_38155	255	3.09174	25.59157	22.2362	489	promoter	Fancc	0.000212707640732991	0.00549344455351101	-0.0436514964739057	0.965200477110621	1	0	0	0	0
13	63562572	63564054	1483	*	foxp3_peak_38164b	109	2.72724	10.95322	8.05714	616	promoter	Ptch1	0.000690765583671717	0.0374959092059291	-0.313803348317009	0.698473626702465	0	0	0	0	0
13	63814785	63815807	1023	*	foxp3_peak_38188a	275	4.22686	27.58936	24.18868	455	promoter	Ercc6l2	3.48492733880983e-05	0.0284333520555474	-0.209936445390298	0.851702110463924	0	0	0	0	0
13	63886155	63887377	1223	*	foxp3_peak_38196c	121	3.03523	12.14299	9.19628	706	intron	Ercc6l2	0.00164535897258087	0.136728056594127	-0.660114572272933	0.509591374033869	0	0	0	1	1
13	65241027	65241676	650	*	foxp3_peak_38269	245	3.58998	24.50085	21.17227	333	intergenic		0.000439730167337056	0.0528174262105285	-0.390965269269557	0.667541236539449	0	0	0	0	0
13	67483979	67484624	646	*	foxp3_peak_38342	1105	9.88045	110.54333	106.08688	278	promoter	Zfp874b	1.47785739854507e-07	8.91615207838486e-05	-0.19275402017518	0.81201761198246	1	0	1	0	0
13	69534329	69535295	967	*	foxp3_peak_38405	209	3.64836	20.95307	17.71622	658	promoter	Papd7	0.00132397550482845	0.03809013450335	-0.173011398387507	0.861254191978881	1	0	0	0	0
13	69611393	69612298	906	*	foxp3_peak_38409b	371	4.82069	37.16163	33.56918	589	promoter	Nsun2	7.21118905284931e-06	0.00967155333889452	-0.311903637926024	0.738611139481135	1	0	0	0	0
13	73328310	73329005	696	*	foxp3_peak_38457	497	6.12158	49.75353	45.95567	318	promoter	Ndufs6	0.00121833228509594	0.0207950319264023	-0.142379202293253	0.891558366282478	1	0	0	0	0
13	73482516	73482917	402	*	foxp3_peak_38470	126	3.5398	12.67888	9.70902	155	intron	Lpcat1	0.00183373114565295	0.0793473919182561	-0.764616053052364	0.556239248141699	0	1	0	0	0
13	73603787	73604296	510	*	foxp3_peak_38474	307	4.32203	30.72523	27.25777	190	promoter	Clptm1l	0.00188505493302414	0.347106108935424	-0.207794857014201	0.95713359151722	0	0	0	0	0
13	73702712	73703849	1138	*	foxp3_peak_38478b	604	7.77416	60.40565	56.45847	821	promoter		2.97612315405484e-06	0.00061675823224756	-0.0454117287692567	0.97163060307052	0	0	0	1	1
13	73736824	73737467	644	*	foxp3_peak_38482	371	5.79647	37.17277	33.58	258	intergenic		2.42580238576739e-05	0.125417722009024	-1.13501685057201	0.215164386731148	0	0	0	1	1
13	74208083	74209436	1354	*	foxp3_peak_38502b	136	2.86259	13.61114	10.60854	552	promoter	Exoc3	0.00268107463633344	0.0702087527999065	-0.274501256209505	0.782821961988912	0	0	0	0	0
13	74617077	74617955	879	*	foxp3_peak_38529a	117	3.38675	11.70043	8.7735	305	intergenic		0.00871522870443251	0.0223606388274702	-0.0278720290769509	0.982968570947776	0	0	0	0	1
13	80882806	80883722	917	*	foxp3_peak_38952	240	3.64337	24.09191	20.77297	506	promoter	Arrdc3	0.00605145567962809	0.157155293274248	-0.434432680521925	0.610765579473332	0	0	0	0	0
13	80885597	80886629	1033	*	foxp3_peak_38953b	692	5.60191	69.23238	65.17462	657	promoter	Arrdc3	5.51891505797252e-06	0.00576739065227578	-0.267939488919682	0.708904136373973	1	0	1	0	0
13	81175784	81176756	973	*	foxp3_peak_38975	534	6.1611	53.47744	49.62523	405	intergenic		7.14164913967472e-06	0.00115954002372482	-0.181152034194413	0.839086830692064	0	0	0	1	0
13	81656926	81658255	1330	*	foxp3_peak_39001b	396	4.69436	39.67211	36.03559	818	promoter	Lysmd3	0.000483368031985236	0.00691584746087264	-0.0139047691989067	0.99114107261697	0	0	0	1	0
13	81782763	81784464	1702	*	foxp3_peak_39014b	276	4.86804	27.61417	24.21314	1044	promoter	Gm17259	4.269729585876e-05	0.0137686555193155	0.0536128580024659	0.969246252426001	1	0	0	1	0
13	85288644	85290031	1388	*	foxp3_peak_39257	1677	10.8934	167.73901	162.89308	675	promoter	Rasa1	9.55119715669588e-21	0.000947145653249328	-0.975995569113718	0.0407530140433657	1	0	0	0	0
13	85429776	85430644	869	*	foxp3_peak_39291	736	7.48144	73.68248	69.57175	453	intergenic		2.29775829773432e-06	0.000128472713051488	0.0290116332309051	0.978676800646344	1	0	0	1	0
13	85504567	85506187	1621	*	foxp3_peak_39304b	299	3.80393	29.93483	26.4823	685	intergenic		0.00145622826495112	0.083349157337555	-0.327745095955398	0.656182925831397	0	0	0	1	0
13	85506813	85508449	1637	*	foxp3_peak_39306a	1208	8.77168	120.88943	116.34908	352	intergenic		1.17670838552747e-13	0.00209539544576119	-0.70986599060407	0.167314744407041	0	0	0	0	1
13	85509171	85510182	1012	*	foxp3_peak_39307b	196	3.58735	19.66895	16.46945	739	intergenic		0.0091367764312004	0.0329094143972749	-0.0973286625243873	0.9188714936696	0	1	0	0	1
13	85724707	85725668	962	*	foxp3_peak_39338a	183	4.31642	18.37826	15.21349	174	intergenic		0.000289629134471253	0.0954071916172169	-0.75797220603157	0.525154908516239	0	1	0	0	0
13	90088969	90090185	1217	*	foxp3_peak_39801a	709	7.86733	70.9991	66.91971	592	promoter	Xrcc4	6.22977303303185e-05	0.00294038869909651	0.00607014065852481	0.996172472317634	0	0	0	0	0
13	90922589	90923536	948	*	foxp3_peak_39854b	319	5.35776	31.98078	28.48611	459	promoter	Rps23	0.00163566630846557	0.103905752851446	-0.417206501387793	0.707028725277781	0	0	0	0	0
13	91093167	91094516	1350	*	foxp3_peak_39884c	100	2.6435	10.04327	7.18866	641	intron	Atg10	0.00824437400629799	0.0627628118524605	-0.199084665139642	0.818772504722553	0	0	0	1	1
13	91223327	91224392	1066	*	foxp3_peak_39902b	421	4.93669	42.11633	38.43722	797	promoter	Atg10	1.12403030896072e-05	0.0452518871296397	-0.506553519014099	0.565763942236745	1	0	0	0	1
13	91305659	91306593	935	*	foxp3_peak_39910	216	4.62295	21.65529	18.39977	486	intergenic		0.0030519675087134	0.0540069801603071	-0.322694479167428	0.748510293615643	0	0	0	0	0
13	91370373	91371816	1444	*	foxp3_peak_39914b	364	4.93273	36.44418	32.86507	629	intergenic		2.18371993057092e-05	0.0845906216626407	-0.640326736443208	0.38847377862453	0	0	0	0	1
13	91460512	91461578	1067	*	foxp3_peak_39928a	284	3.9087	28.40418	24.98404	271	promoter	Ssbp2	0.00125996162366842	0.0574209065320812	-0.289533582339329	0.724349379666018	1	0	0	0	0
13	91484051	91484818	768	*	foxp3_peak_39936	155	3.31996	15.51588	12.44466	403	intron	Ssbp2	0.00217334262539999	0.0742857130799627	-0.396329304057446	0.661304378349868	0	0	0	1	0
13	92353656	92354530	875	*	foxp3_peak_40042b	82	2.64485	8.20393	5.4463	416	promoter	Msh3	0.0071080873350386	0.143871238947772	-0.363781696027874	0.763898836775676	1	0	0	0	1
13	92483267	92484167	901	*	foxp3_peak_40049	1416	12.00038	141.68947	137.00407	288	promoter	Fam151b	7.01616420346704e-10	3.16187743159215e-08	0.401831378319401	0.612727938336651	1	0	0	1	0
13	93093989	93096113	2125	*	foxp3_peak_40087b	76	2.59034	7.63015	4.90519	792	exon	Cmya5	0.005357015356238	0.0733887524780469	-0.182162180481213	0.824625584687542	0	0	0	1	1
13	93499312	93500071	760	*	foxp3_peak_40124	706	6.74417	70.62603	66.55126	446	promoter	Jmy	2.47795439166245e-06	0.000317507443814545	-0.0253679943803772	0.981898647232779	1	0	1	0	0
13	94177202	94177571	370	*	foxp3_peak_40149	54	2.48077	5.43361	2.85603	163	intergenic		0.00989383344463401		-0.86468591100456	0.561231475854584	0	1	1	1	0
13	94975989	94977251	1263	*	foxp3_peak_40211a	399	4.82201	39.99318	36.34962	531	promoter	Wdr41	9.34653994767376e-06	0.0586272920421276	-0.660873254576886	0.336643186412479	1	0	0	0	0
13	95062877	95064021	1145	*	foxp3_peak_40216b	190	4.38702	19.05379	15.86962	688	intron	Pde8b	0.000174488939322959	0.00566251124140609	-0.137349815780985	0.896365422194792	0	1	0	0	1
13	95374783	95375932	1150	*	foxp3_peak_40223	2890	12.61551	289.02875	283.5853	680	promoter	Aggf1	2.59360119285414e-11	1.83643138221616e-11	0.496044501248701	0.41651384785467	0	0	0	0	0
